نوع العقار,الغرض,المدينة,الحي,الواجهة,المساحة,سعر المتر,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي
أرض,سكني, الرياض , حي الدار البيضاء ,شرقية,1119,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790400
فيلا,سكني, الرياض , حي القدس ,جنوبية,500,0,5,2,5,0,1,0,1,1,0,0,0,0,0,0,2500000
فيلا,سكني, امارة منطقة الرياض, الرياض ,شرقية,484,0,3,0,5,10,0,1,0,0,0,0,0,0,0,0,1670000
فيلا,سكني, الرياض , حي الشفا ,غربية,218,0,5,1,5,0,1,1,0,0,0,1,0,0,1,0,750000
فيلا,سكني, الرياض, الرياض ,شرقية,376,0,5,2,3,20,1,1,0,1,0,1,0,0,1,1,2760000
أرض,سكني, الرياض , حي المهدية ,شمالية,456,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550400
فيلا,سكني, الرياض , حي ظهرة البديعة ,شرقية,775,0,6,2,5,20,1,1,1,1,1,1,0,0,1,0,1700000
فيلا,سكني, الرياض , حي النرجس ,غربية,202,0,4,2,5,15,1,1,1,0,1,1,0,0,1,1,2100000
أرض,تجاري, الرياض , حي الملك فيصل ,شمالية شرقية,900,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050000
فيلا,سكني, الرياض , حي العارض ,شمالية,500,0,6,3,5,0,1,1,1,1,1,1,1,0,1,1,5550000
أرض,سكني, الرياض , حي بدر ,جنوبية غربية,1200,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
فيلا,سكني, الرياض , حي الاندلس ,شمالية,375,0,5,4,4,0,0,1,1,1,1,1,0,0,1,0,1900000
أرض,تجاري, الرياض , حي اليرموك ,جنوبية,1089,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3484800
أرض,سكني, حريملاء, الرياض ,جنوبية,360,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000
أرض,سكني, الرياض, الرياض ,جنوبية,900,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000
أرض,سكني, حي الرمال , ,غربية,375,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450375
فيلا,سكني, الرياض , حي العارض ,شمالية,300,0,5,3,5,0,1,0,1,1,0,0,0,0,1,0,2500000
فيلا,سكني, الرياض, الرياض ,جنوبية,300,0,5,2,5,15,1,1,1,0,1,0,0,0,1,0,1400000
فيلا,سكني, الرياض , حي المونسية ,غربية,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000
فيلا,سكني, الرياض , حي الملك عبدالعزيز ,جنوبية شرقية,360,0,4,2,5,0,0,0,1,1,0,1,0,0,0,0,2900000
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,900,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710000
أرض,تجاري, امارة منطقة الرياض, الرياض ,غربية,750,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000
فيلا,سكني, الرياض , حي ظهرة البديعة ,جنوبية,225,0,6,3,5,20,1,1,1,0,0,1,0,0,1,1,1550000
أرض,سكني, الرياض , حي ظهرة لبن ,شمالية,450,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025000
فيلا,سكني, الرياض , حي المهدية ,غربية,300,0,6,3,5,20,1,1,1,0,1,1,0,0,1,1,1600000
فيلا,سكني, الرياض , حي اليرموك ,شمالية,312,0,6,2,5,15,1,1,1,0,1,1,0,0,1,0,2500000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية غربية,382,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630300
أرض,سكني, حريملاء, القرينه ,جنوبية غربية,630,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630000
أرض,سكني, الرياض , حي عرقة ,جنوبية,412,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318400
فيلا,سكني, الرياض , حي النرجس ,جنوبية,375,0,6,2,5,15,1,1,1,1,1,1,1,0,1,1,3650000
فيلا,سكني, الرياض , حي الحزم ,شمالية,252,0,6,3,5,0,1,1,1,0,0,1,0,0,1,1,1280000
أرض,سكني, حريملاء, الرياض ,شمالية,375,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412500
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,750,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087500
فيلا,سكني, الرياض , حي القادسية ,غربية,275,0,5,2,5,0,1,1,1,0,0,1,0,0,1,0,1580000
فيلا,سكني, الرياض , حي نمار ,جنوبية غربية,313,0,5,2,5,15,1,1,1,0,1,1,0,0,1,0,1550000
أرض,سكني, الرياض , حي المهدية ,جنوبية,450,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819900
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شرقية,2000,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070000
أرض,سكني, الرياض , حي عريض ,جنوبية شرقية,517,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400158
فيلا,سكني, الرياض , حي ظهرة البديعة ,جنوبية,250,0,5,3,5,20,1,1,1,0,0,1,0,0,1,1,1550000
أرض,سكني, الرياض , حي القيروان ,شمالية,900,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379800
فيلا,سكني, الرياض , حي الفيحاء ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000
أرض,تجاري وسكني, الرياض , حي طويق ,جنوبية,3600,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600000
أرض,تجاري, الرياض , حي العلا ,شمالية,936,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429624
أرض,سكني, الرياض , حي المهدية ,شمالية,400,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000
أرض,سكني, الرياض , حي البيان ,شمالية,375,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267750
أرض,سكني, الرياض , ,شمالية شرقية,644,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499628
أرض,سكني, حريملاء, الرياض ,غربية,750,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000
فيلا,سكني, الرياض , حي النرجس ,شمالية,225,0,7,3,5,0,1,0,1,0,0,1,0,0,1,1,3000000
فيلا,سكني, الرياض , حي الرمال ,جنوبية,312,0,5,2,5,0,1,1,1,0,1,1,0,0,1,0,1800000
فيلا,سكني, الرياض , حي الملك عبد العزيز ,شرقية,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
فيلا,سكني, الرياض , حي اليرموك ,جنوبية,250,0,5,2,5,20,1,1,1,0,0,1,0,0,1,0,2200000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية شرقية,1050,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945000
أرض,تجاري وسكني, رماح, الرياض ,غربية,630,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800100
فيلا,سكني, الرياض , حي بدر ,جنوبية,300,0,6,3,5,18,1,1,1,0,0,1,0,0,1,0,850000
أرض,تجاري وسكني, الرياض , حي المروة ,شرقية,900,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شرقية,270,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,900,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000
فيلا,سكني, الرياض , حي الاندلس ,جنوبية,375,0,7,3,5,0,1,0,0,0,0,0,0,0,1,1,3300000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,شرقية,900,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000
فيلا,سكني, الرياض , حي الرمال ,شمالية,400,0,6,1,3,15,0,1,0,1,1,1,0,0,1,0,2650000
أرض,سكني, حريملاء, الرياض ,شرقية,375,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536250
فيلا,سكني, امارة منطقة الرياض, الرياض ,شرقية,375,0,5,3,5,0,1,1,1,0,1,1,0,0,1,1,3650000
أرض,تجاري وسكني, الرياض , حي عكاظ ,شمالية غربية,2400,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12480000
أرض,سكني, حريملاء, الرياض ,شمالية,744,1209.677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,294,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176000
فيلا,سكني, الرياض , حي الرمال ,جنوبية,292,0,3,2,5,0,1,1,1,1,1,1,0,0,1,0,1175000
فيلا,سكني, الرياض , حي القدس ,شمالية,450,0,4,2,5,0,1,1,1,1,0,1,0,1,1,0,3000000
أرض,سكني, الرياض , حي الروضة ,غربية,751,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778700
أرض,تجاري وسكني, الرياض , حي عريض ,شرقية,500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
أرض,سكني, الرياض , حي عريض ,ثلاث شوارع,2500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750000
أرض,تجاري, الرياض , حي قرطبة ,جنوبية,2112,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13728000
فيلا,سكني, الرياض , حي الرمال ,جنوبية,319,0,7,3,5,0,1,1,1,0,1,1,0,0,1,0,2100000
أرض,سكني, حريملاء, الرياض ,جنوبية,400,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660000
أرض,سكني, الرياض , حي النفل ,شمالية,375,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000
أرض,سكني, الرياض , حي النرجس ,شمالية شرقية,944,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664000
أرض,تجاري وسكني, الرياض , حي عرقة ,شمالية شرقية,750,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000
أرض,تجاري وسكني, الرياض , ضاحية نمار ,شمالية,1060,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120000
فيلا,سكني, الرياض , حي الحزم ,جنوبية شرقية,312,0,5,2,4,12,1,1,1,0,0,1,0,0,1,0,1410000
فيلا,سكني, الرياض , حي الصفا ,غربية,750,0,7,4,5,0,0,1,0,0,0,1,0,0,0,0,2700000
أرض,سكني, الرياض , حي النرجس ,شمالية,900,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000
أرض,سكني, حريملاء, الرياض ,غربية,375,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000
أرض,تجاري وسكني, الرياض , حي الرمال ,شمالية,900,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970000
أرض,سكني, الرياض , حي ضاحية نمار ,شمالية,300,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000
فيلا,سكني, امارة منطقة الرياض, الرياض ,شرقية,360,0,4,4,5,0,1,1,1,1,1,0,0,0,0,0,2000000
أرض,سكني, حريملاء, الرياض ,شمالية,750,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979500
أرض,سكني, حريملاء, الرياض ,شمالية,375,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750000
فيلا,سكني, الرياض , حي الحمراء ,جنوبية,618,0,5,2,5,0,1,1,1,1,1,1,0,0,1,1,5700000
أرض,تجاري وسكني, الرياض , حي العوالي ,شرقية,900,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999900
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية شرقية,200,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
أرض,تجاري,13843, امارة منطقة الرياض ,شمالية,750,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000
أرض,سكني, الرياض , حي القيروان ,ثلاث شوارع,2100,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803500
أرض,تجاري, الرياض , حي النسيم الغربي ,غربية,7400,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25900000
فيلا,سكني, الرياض , حي اليرموك ,غربية,225,0,5,2,5,0,0,1,0,0,0,1,0,0,0,0,1350000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شمالية,1627,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6508000
أرض,سكني, الرياض , حي الخليج ,جنوبية,750,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475000
أرض,سكني, الرياض , حي النرجس ,شمالية غربية,900,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000
فيلا,سكني, الرياض , حي الشرق ,جنوبية,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000
أرض,سكني, الرياض , حي المنار ,جنوبية,540,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,400,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000
أرض,سكني, الرياض , حي الخير ,شرقية,375,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000
فيلا,سكني, الرياض , حي العارض ,شمالية,360,0,5,2,5,0,1,1,1,1,1,0,0,0,1,1,2900000
أرض,سكني, الرياض , حي طويق ,جنوبية,360,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000
فيلا,سكني, الرياض , حي المحمدية ,شمالية,360,0,5,2,5,0,1,1,1,1,0,0,0,0,1,0,2700000
فيلا,سكني, امارة منطقة الرياض, الرياض ,شرقية,460,0,4,3,5,0,1,1,1,1,0,1,0,1,1,1,4394000
أرض,سكني, الرياض , حي الروضة ,شرقية,543,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226300
أرض,سكني, الرياض , حي عكاظ ,شمالية,1440,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998720
أرض,سكني, الدرعية, العيينة ,جنوبية,630,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749700
فيلا,سكني, الرياض , حي اشبيلية ,جنوبية,375,0,5,3,5,5,1,1,1,1,1,1,0,0,1,0,2100000
أرض,سكني, الرياض , حي بدر ,جنوبية,500,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000
أرض,سكني, الرياض , حي الملك فيصل ,جنوبية,900,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557000
أرض,سكني, الرياض , حي ظهرة لبن ,شمالية,572,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487200
أرض,تجاري وسكني, الرياض , حي الروضة ,غربية,750,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,432,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598400
فيلا,سكني, الرياض , حي النرجس ,شرقية,625,0,6,3,5,20,1,1,1,1,0,1,0,0,1,1,6500000
أرض,سكني, حريملاء, الرياض ,شرقية,379,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137000
فيلا,سكني, الرياض , حي الرمال ,جنوبية,300,0,7,3,5,0,1,1,1,0,1,1,0,0,1,0,2000000
فيلا,سكني, الرياض , حي ظهرة لبن ,شمالية,450,0,7,3,5,0,1,1,1,0,1,1,0,0,1,0,1750000
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,432,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518400
أرض,تجاري, الرياض , حي النرجس ,جنوبية,345,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415000
أرض,سكني, الرياض , حي المغرزات ,شمالية,2000,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608000
أرض,سكني, حريملاء, الرياض ,جنوبية,375,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499875
فيلا,سكني, الرياض , حي الزهرة ,شمالية,1125,0,7,4,4,25,1,1,1,0,1,1,0,0,1,0,2000000
فيلا,سكني, الرياض , حي الياسمين ,جنوبية,600,0,5,2,5,0,1,1,1,1,1,0,0,0,1,1,6500000
أرض,سكني, الرياض , حي غرناطة ,شمالية,800,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840000
أرض,سكني, الرياض , حي ظهرة لبن ,شمالية,1200,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680000
أرض,سكني, الرياض, الرياض ,جنوبية,750,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825000
أرض,تجاري وسكني, الرياض , حي الشهداء ,ثلاث شوارع,3900,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25350000
فيلا,سكني, الرياض , حي المونسية ,شمالية غربية,440,0,5,2,5,15,1,1,1,0,0,0,0,0,0,0,3250000
أرض,تجاري, الرياض , حي المعيزلة ,جنوبية,550,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000
فيلا,سكني, الرياض , حي المعيزلة ,شمالية,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000
فيلا,سكني, الرياض , حي النهضة ,غربية,375,0,7,4,5,20,1,1,1,1,1,1,0,0,1,1,2200000
فيلا,سكني, الرياض , حي الرمال ,شمالية,230,0,4,1,4,0,1,0,1,0,0,1,0,0,1,0,1300000
أرض,سكني, الرياض , ضاحية نمار ,جنوبية غربية,537,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751800
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,750,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409500
فيلا,سكني, الرياض, الرياض ,جنوبية,300,0,7,2,5,15,1,1,1,1,1,1,0,0,1,0,2800000
أرض,سكني, الرياض , حي السعادة ,جنوبية,90,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000
أرض,سكني, ضرما, ضرما ,جنوبية شرقية,1157,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799487
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,750,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000
فيلا,سكني, الرياض , حي السعادة ,شمالية,375,0,7,1,5,0,0,1,1,0,1,0,0,0,1,0,1750000
أرض,سكني, الرياض , حي منفوحة ,جنوبية,8058,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9669600
أرض,تجاري, الرياض , حي الرمال ,جنوبية,625,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
فيلا,سكني, الرياض , حي النرجس ,شمالية,312,0,5,2,5,15,1,1,1,0,1,0,0,0,1,0,2550000
أرض,سكني, الرياض , حي الملك فيصل ,شمالية,390,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638000
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,330,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825000
أرض,تجاري, الرياض , حي المهدية ,شمالية,299,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001650
فيلا,سكني, الرياض , حي النرجس ,غربية,360,0,6,3,5,15,1,1,1,0,1,1,0,0,1,1,3550000
أرض,سكني, الرياض , حي القادسية ,جنوبية,736,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060800
أرض,سكني, الرياض , حي الرمال ,جنوبية,782,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251200
أرض,تجاري, الرياض , حي القادسية ,جنوبية,2400,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000
فيلا,سكني, الرياض , حي المونسية ,شمالية,250,0,5,2,5,15,1,1,1,0,1,0,0,0,1,0,2000000
أرض,سكني, الرياض , حي النرجس ,شمالية,900,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590000
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,375,945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354375000
أرض,سكني, الرياض , حي الوزارات ,جنوبية غربية,1400,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245600
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,375,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012500
أرض,سكني, حريملاء, الرياض ,شمالية شرقية,4800,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000000
فيلا,سكني, الرياض , حي الجنادرية ,شمالية,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922500
أرض,سكني, الرياض , حي النرجس ,غربية,5995,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41965000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية,750,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,400,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
فيلا,سكني, الرياض , حي الملقا7541 ,شمالية,252,0,3,1,3,21,1,1,0,0,0,0,0,0,0,1,3200000
فيلا,سكني, الرياض , حي المهدية ,شمالية,241,0,6,2,5,15,1,1,1,0,0,1,0,0,1,0,1500000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,750,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237500
فيلا,سكني, الدرعية, العيينة ,شرقية,500,0,7,3,5,20,1,1,1,1,1,1,1,0,1,1,5300000
فيلا,سكني, الرياض , حي القادسية ,جنوبية,365,0,6,2,5,0,1,0,0,0,0,0,0,0,1,0,2300000
أرض,سكني, الرياض , حي عريض ,جنوبية,2500,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
فيلا,سكني, الرياض , حي الرمال ,شمالية,230,0,4,1,4,0,1,0,1,0,0,1,0,0,1,0,1300000
فيلا,سكني, الرياض , حي جرير ,شرقية,400,0,7,1,4,0,0,1,1,0,1,1,0,0,1,0,1300000
أرض,سكني, الرياض , حي المهدية ,شمالية غربية,585,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685500
فيلا,سكني, الرياض , حي لبن ,شمالية,225,0,3,1,3,5,0,1,0,0,0,0,0,0,0,0,1750000
فيلا,سكني, الرياض , حي المهدية ,شمالية,450,0,7,3,5,20,1,1,1,1,1,1,0,0,1,1,3000000
أرض,سكني, الرياض , حي اليرموك ,غربية,300,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110000
فيلا,سكني, الرياض , حي اليرموك ,شمالية,312,0,6,2,5,15,1,1,1,0,1,1,0,0,1,0,2500000
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,470,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410000
أرض,سكني, الرياض , حي الشفا ,جنوبية,375,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300375
أرض,سكني, الدرعية, العيينة ,شمالية شرقية,500,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112500
أرض,سكني, الرياض , حي حطين ,جنوبية شرقية,1950,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500000
أرض,سكني, الرياض , حي القيروان ,غربية,600,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780000
أرض,تجاري وسكني, الرياض , حي الرمال ,جنوبية غربية,1200,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000
فيلا,سكني, الرياض , حي البيان ,شرقية,435,0,4,2,5,15,1,1,1,1,0,1,1,0,1,0,1600000
